,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
21,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),14570.0,13400.0,605.0,0.041523678792038436,3.0987819994058536e-06,-195237395.0,-13979.479412817758
22,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/diedIn ?b'}),22156.0,1165.0,185.0,0.008349882650297888,7.167281244890891e-06,-25811555.0,-1173.8011014519138
23,frozenset({'?a http://example.com/isMarriedTo.http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),1165.0,22156.0,185.0,0.15879828326180256,7.16728124489089e-06,-25811555.0,-26337.321428571428
24,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/produced ?b'}),107575.0,3175.0,153.0,0.0014222635370671624,4.479570195487126e-07,-341550472.0,-3178.5206940850107
25,frozenset({'?a http://example.com/isMarriedTo.http://example.com/produced ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),3175.0,107575.0,153.0,0.048188976377952754,4.479570195487126e-07,-341550472.0,-113020.33421575115
26,frozenset({'?a http://example.com/produced ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/produced ?b'}),20176.0,3175.0,113.0,0.00560071371927042,1.7640043210300537e-06,-64058687.0,-3191.87678811743
27,frozenset({'?a http://example.com/isMarriedTo.http://example.com/produced ?b'}),frozenset({'?a http://example.com/produced ?b'}),3175.0,20176.0,113.0,0.03559055118110236,1.7640043210300534e-06,-64058687.0,-20919.53788373612
28,frozenset({'?a http://example.com/isMarriedTo.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),2151.0,55963.0,111.0,0.05160390516039052,9.22107556070806e-07,-120376302.0,-59006.99117647058
29,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/wasBornIn ?b'}),55963.0,2151.0,111.0,0.0019834533531083035,9.221075560708059e-07,-120376302.0,-2154.272899806632
30,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isLocatedIn.http://example.com/isLocatedIn ?b'}),14570.0,52582.0,211.0,0.01448181194234729,2.754138667670931e-07,-766119529.0,-53353.65763632565
31,frozenset({'?a http://example.com/isLocatedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),52582.0,14570.0,211.0,0.004012780038796546,2.754138667670931e-07,-766119529.0,-14627.697733478451
32,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/livesIn.http://example.com/hasCapital ?b'}),55963.0,3545.0,135.0,0.0024123081321587476,6.804818426399852e-07,-198388700.0,-3552.569893243534
33,frozenset({'?a http://example.com/livesIn.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),3545.0,55963.0,135.0,0.0380818053596615,6.804818426399854e-07,-198388700.0,-58177.50439882698
34,frozenset({'?a http://example.com/influences ?b'}),frozenset({'?b http://example.com/influences ?a'}),13950.0,13950.0,122.0,0.00874551971326165,6.269189758610502e-07,-194602378.0,-14072.067544113394
35,frozenset({'?b http://example.com/influences ?a'}),frozenset({'?a http://example.com/influences ?b'}),13950.0,13950.0,122.0,0.00874551971326165,6.269189758610502e-07,-194602378.0,-14072.067544113394
36,frozenset({'?a http://example.com/produced ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),20176.0,29540.0,121.0,0.005997224425059477,2.030204612410114e-07,-595998919.0,-29717.220842682622
37,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/produced ?b'}),29540.0,20176.0,121.0,0.004096140825998646,2.030204612410114e-07,-595998919.0,-20257.97953703389
38,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/influences.http://example.com/isCitizenOf ?b'}),14570.0,1382.0,146.0,0.010020590253946466,7.2507888957644465e-06,-20135594.0,-1394.9785080421518
39,frozenset({'?a http://example.com/influences.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),1382.0,14570.0,146.0,0.10564399421128799,7.2507888957644465e-06,-20135594.0,-16289.93365695793
40,frozenset({'?b http://example.com/isMarriedTo ?a'}),frozenset({'?a http://example.com/isMarriedTo ?b'}),11993.0,11993.0,6358.0,0.5301425831735179,4.4204334459561235e-05,-143825691.0,-25522.6363797693
41,frozenset({'?a http://example.com/isMarriedTo ?b'}),frozenset({'?b http://example.com/isMarriedTo ?a'}),11993.0,11993.0,6358.0,0.5301425831735179,4.4204334459561235e-05,-143825691.0,-25522.6363797693
42,frozenset({'?a http://example.com/participatedIn ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/participatedIn ?b'}),14013.0,43997.0,905.0,0.06458288731891815,1.4678929772238596e-06,-616529056.0,-47033.56332010985
43,frozenset({'?a http://example.com/dealsWith.http://example.com/participatedIn ?b'}),frozenset({'?a http://example.com/participatedIn ?b'}),43997.0,14013.0,905.0,0.020569584289837944,1.4678929772238596e-06,-616529056.0,-14306.274111203935
44,frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),10707.0,107575.0,151.0,0.014102923321191743,1.310985202992493e-07,-1151805374.0,-109112.80958696477
45,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),107575.0,10707.0,151.0,0.0014036718568440623,1.310985202992493e-07,-1151805374.0,-10721.048834524874
46,frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),frozenset({'?a http://example.com/created ?b'}),10707.0,200157.0,386.0,0.036051181470066314,1.801145174541301e-07,-2143080613.0,-207641.72967735687
47,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),200157.0,10707.0,386.0,0.0019284861383813707,1.8011451745413006e-07,-2143080613.0,-10726.686265774311
48,frozenset({'?a http://example.com/worksAt ?b'}),frozenset({'?a http://example.com/graduatedFrom ?b'}),2436.0,11875.0,219.0,0.08990147783251232,7.5706507648431424e-06,-28927281.0,-13046.939106901218
49,frozenset({'?a http://example.com/graduatedFrom ?b'}),frozenset({'?a http://example.com/worksAt ?b'}),11875.0,2436.0,219.0,0.018442105263157895,7.5706507648431424e-06,-28927281.0,-2480.7502573781744
50,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),14593.0,22156.0,267.0,0.018296443500308367,8.258008440290832e-07,-323322241.0,-22567.912536646654
51,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),22156.0,14593.0,267.0,0.012050911716916411,8.258008440290832e-07,-323322241.0,-14769.991868061583
52,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),22156.0,55963.0,1960.0,0.08846362159234519,1.5807519538328037e-06,-1239914268.0,-61393.05169340464
53,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),55963.0,22156.0,1960.0,0.0350231402891196,1.5807519538328037e-06,-1239914268.0,-22959.099772234877
54,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),13624.0,22156.0,688.0,0.05049911920140928,2.279252536622553e-06,-301852656.0,-23333.31168831169
55,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),22156.0,13624.0,688.0,0.03105253655894566,2.279252536622553e-06,-301852656.0,-14059.585802124093
56,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),22156.0,213089.0,240.0,0.010832280194981043,5.083453484216005e-08,-4721199644.0,-215421.50611425444
57,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),213089.0,22156.0,240.0,0.0011262899539628982,5.0834534842160055e-08,-4721199644.0,-22179.98108988062
58,frozenset({'?a http://example.com/dealsWith.http://example.com/imports ?b'}),frozenset({'?a http://example.com/imports ?b'}),1049.0,336.0,111.0,0.10581506196377502,0.00031492577965409234,-352353.0,-374.6428571428571
59,frozenset({'?a http://example.com/imports ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/imports ?b'}),336.0,1049.0,111.0,0.33035714285714285,0.00031492577965409234,-352353.0,-1565.013333333333
60,frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasChild ?b'}),frozenset({'?a http://example.com/hasChild ?b'}),6567.0,11555.0,3685.0,0.5611390284757118,4.856244296630998e-05,-75878000.0,-26327.244274809156
61,frozenset({'?a http://example.com/hasChild ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasChild ?b'}),11555.0,6567.0,3685.0,0.3189095629597577,4.856244296630999e-05,-75878000.0,-9640.423125794156
62,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),13624.0,55963.0,976.0,0.0716382853787434,1.2801008769855688e-06,-762438936.0,-60280.38330170778
63,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),55963.0,13624.0,976.0,0.01744009434805139,1.2801008769855688e-06,-762438936.0,-13864.80348082274
64,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),13624.0,213089.0,143.0,0.01049618320610687,4.9257273749967716e-08,-2903124393.0,-215348.3355834137
65,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),213089.0,13624.0,143.0,0.0006710810975695601,4.925727374996771e-08,-2903124393.0,-13632.148277027978
66,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/wasBornIn.http://example.com/isLocatedIn ?b'}),14570.0,33778.0,1265.0,0.08682223747426218,2.570378277999354e-06,-492144195.0,-36988.417136414886
67,frozenset({'?a http://example.com/wasBornIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),33778.0,14570.0,1265.0,0.03745041151045059,2.570378277999354e-06,-492144195.0,-15135.843570264202
68,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),107575.0,5228.0,355.0,0.003300023239600279,6.312209716144374e-07,-562401745.0,-5244.306332773736
69,frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),5228.0,107575.0,355.0,0.06790359602142311,6.312209716144374e-07,-562401745.0,-115410.80894726042
70,frozenset({'?a http://example.com/hasWonPrize ?b'}),frozenset({'?a http://example.com/influences.http://example.com/hasWonPrize ?b'}),34003.0,2290.0,160.0,0.004705467164661942,2.0547891548742105e-06,-77866710.0,-2299.821735661732
71,frozenset({'?a http://example.com/influences.http://example.com/hasWonPrize ?b'}),frozenset({'?a http://example.com/hasWonPrize ?b'}),2290.0,34003.0,160.0,0.06986899563318777,2.05478915487421e-06,-77866710.0,-36556.14084507042
72,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/diedIn ?b'}),22156.0,1441.0,115.0,0.0051904675934284165,3.6019900023791924e-06,-31926681.0,-1447.513270722744
73,frozenset({'?a http://example.com/hasChild.http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),1441.0,22156.0,115.0,0.0798056904927134,3.601990002379193e-06,-31926681.0,-24076.43665158371
74,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/directed ?b'}),107575.0,33473.0,953.0,0.008858935626307228,2.6465914696344e-07,-3600857022.0,-33771.17668023485
75,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),33473.0,107575.0,953.0,0.02847070773459206,2.6465914696344e-07,-3600857022.0,-110726.460701107
76,frozenset({'?a http://example.com/created ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/actedIn ?b')})",200157.0,953.0,384.0,0.0019184939822239541,2.0131101597313265e-06,-190749237.0,-953.8299169557448
77,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/actedIn ?b')})",frozenset({'?a http://example.com/created ?b'}),953.0,200157.0,384.0,0.40293809024134314,2.0131101597313265e-06,-190749237.0,-335234.9173989455
78,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/actedIn ?b')})",frozenset({'?a http://example.com/produced ?b'}),953.0,20176.0,174.0,0.1825813221406086,9.049431113233971e-06,-19227554.0,-24681.35430038511
79,frozenset({'?a http://example.com/produced ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/actedIn ?b')})",20176.0,953.0,174.0,0.008624107850911975,9.049431113233971e-06,-19227554.0,-960.2815718428157
80,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/directed ?b'}),200157.0,33473.0,6277.0,0.03136038210005146,9.3688591103431e-07,-6699848984.0,-34555.6793067877
81,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/created ?b'}),33473.0,200157.0,6277.0,0.1875242732948944,9.368859110343101e-07,-6699848984.0,-246353.2059126342
82,frozenset({'?a http://example.com/actedIn ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/created ?b')})",107575.0,6277.0,384.0,0.0035696026028352312,5.68679720062965e-07,-675247891.0,-6298.483081602
83,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/created ?b')})",frozenset({'?a http://example.com/actedIn ?b'}),6277.0,107575.0,384.0,0.06117572088577346,5.68679720062965e-07,-675247891.0,-114583.74308501613
84,frozenset({'?a http://example.com/produced ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/created ?b')})",20176.0,6277.0,1011.0,0.05010904044409199,7.982960083494025e-06,-126643741.0,-6607.074145577877
85,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/created ?b')})",frozenset({'?a http://example.com/produced ?b'}),6277.0,20176.0,1011.0,0.16106420264457544,7.982960083494025e-06,-126643741.0,-24048.324154956324
86,frozenset({'?a http://example.com/produced ?b'}),frozenset({'?a http://example.com/directed ?b'}),20176.0,33473.0,2271.0,0.11255947660586836,3.3626946077694964e-06,-675348977.0,-37717.45724657917
87,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/produced ?b'}),33473.0,20176.0,2271.0,0.06784572640635736,3.3626946077694964e-06,-675348977.0,-21643.41308249471
88,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",frozenset({'?a http://example.com/actedIn ?b'}),2271.0,107575.0,174.0,0.07661822985468957,7.122308143591872e-07,-244302651.0,-116500.02575107296
89,frozenset({'?a http://example.com/actedIn ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",107575.0,2271.0,174.0,0.0016174761794097142,7.122308143591872e-07,-244302651.0,-2273.6776193890187
90,frozenset({'?a http://example.com/created ?b'}),"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",200157.0,2271.0,1011.0,0.005051034937574005,2.2241457232822568e-06,-454555536.0,-2281.524057726492
91,"frozenset({('?a http://example.com/directed ?b', '?a http://example.com/produced ?b')})",frozenset({'?a http://example.com/created ?b'}),2271.0,200157.0,1011.0,0.44517833553500663,2.2241457232822568e-06,-454555536.0,-360757.3619047619
92,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/directed ?b'}),29540.0,33473.0,327.0,0.01106973595125254,3.3070641864346007e-07,-988792093.0,-33846.673741142644
93,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),33473.0,29540.0,327.0,0.00976906760672781,3.3070641864346e-07,-988792093.0,-29830.4153442346
94,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),22156.0,1677.0,206.0,0.00929770716735873,5.5442499507207695e-06,-37155406.0,-1691.7292027334852
95,frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),1677.0,22156.0,206.0,0.12283840190816935,5.544249950720769e-06,-37155406.0,-25257.603670972127
96,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),55963.0,1677.0,215.0,0.0038418240623268947,2.2908909137310046e-06,-93849736.0,-1682.4637296405253
97,frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),1677.0,55963.0,215.0,0.1282051282051282,2.290890913731004e-06,-93849736.0,-64191.70588235294
98,frozenset({'?a http://example.com/dealsWith.http://example.com/dealsWith ?b'}),frozenset({'?a http://example.com/dealsWith ?b'}),1628.0,689.0,459.0,0.2819410319410319,0.00040920323939191863,-1121233.0,-958.1385799828913
99,frozenset({'?a http://example.com/dealsWith ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/dealsWith ?b'}),689.0,1628.0,459.0,0.6661828737300436,0.0004092032393919187,-1121233.0,-4873.926086956522
100,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),200157.0,107575.0,1003.0,0.005011066312944339,4.658207123350536e-08,-21531888272.0,-108115.77531960192
101,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/created ?b'}),107575.0,200157.0,1003.0,0.009323727631884732,4.6582071233505364e-08,-21531888272.0,-202039.76372780843
102,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",frozenset({'?a http://example.com/directed ?b'}),1003.0,33473.0,384.0,0.382851445663011,1.1437619743166463e-05,-33573035.0,-54236.53634894992
103,frozenset({'?a http://example.com/directed ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",33473.0,1003.0,384.0,0.01147193260239596,1.1437619743166461e-05,-33573035.0,-1013.6282752576385
104,frozenset({'?a http://example.com/produced ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",20176.0,1003.0,207.0,0.010259714512291832,1.0229027430001826e-05,-20236321.0,-1012.3867995392859
105,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",frozenset({'?a http://example.com/produced ?b'}),1003.0,20176.0,207.0,0.20638085742771686,1.0229027430001827e-05,-20236321.0,-25421.51381909548
106,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/produced ?b'}),107575.0,20176.0,872.0,0.008105972577271671,4.0176311346509074e-07,-2170432328.0,-20339.874464635483
107,frozenset({'?a http://example.com/produced ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),20176.0,107575.0,872.0,0.043219666931007136,4.0176311346509074e-07,-2170432328.0,-112433.33112308329
108,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/produced ?b')})",frozenset({'?a http://example.com/directed ?b'}),872.0,33473.0,174.0,0.19954128440366972,5.961260849152144e-06,-29188282.0,-41816.022922636104
109,frozenset({'?a http://example.com/directed ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/produced ?b')})",33473.0,872.0,174.0,0.00519821946046067,5.961260849152145e-06,-29188282.0,-875.5513078470824
110,frozenset({'?a http://example.com/created ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/produced ?b')})",200157.0,872.0,207.0,0.0010341881622926003,1.185995598959404e-06,-174536697.0,-871.9017104276069
111,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/produced ?b')})",frozenset({'?a http://example.com/created ?b'}),872.0,200157.0,207.0,0.23738532110091742,1.185995598959404e-06,-174536697.0,-262460.1984962406
112,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),107575.0,29540.0,903.0,0.008394143620729724,2.841619370592324e-07,-3177764597.0,-29789.05359419529
113,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),29540.0,107575.0,903.0,0.03056872037914692,2.8416193705923234e-07,-3177764597.0,-110966.09142019067
114,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isLeaderOf ?b'}),14593.0,6379.0,215.0,0.01473309120811348,2.309623954869647e-06,-93088532.0,-6473.372791765197
115,frozenset({'?a http://example.com/isLeaderOf ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),6379.0,14593.0,215.0,0.03370434237341276,2.3096239548696468e-06,-93088532.0,-15100.968202465932
116,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/livesIn ?b'}),14593.0,462.0,116.0,0.007949016651819366,1.7205663748526765e-05,-6741850.0,-464.69385922497753
117,frozenset({'?a http://example.com/hasChild.http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),462.0,14593.0,116.0,0.2510822510822511,1.7205663748526765e-05,-6741850.0,-19484.115606936415
118,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/livesIn.http://example.com/hasCapital ?b'}),14593.0,3545.0,657.0,0.045021585691770026,1.2700024172572645e-05,-51731528.0,-3711.078645235362
119,frozenset({'?a http://example.com/livesIn.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),3545.0,14593.0,657.0,0.18533145275035262,1.2700024172572645e-05,-51731528.0,-17911.578947368424
120,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),14593.0,55963.0,773.0,0.05297060234358939,9.465289985095401e-07,-816667286.0,-59092.146599131695
121,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),55963.0,14593.0,773.0,0.013812697675249718,9.4652899850954e-07,-816667286.0,-14796.377894546114
122,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),13624.0,14593.0,201.0,0.014753376394597768,1.010989953717383e-06,-198814831.0,-14810.504954183118
123,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),14593.0,13624.0,201.0,0.013773727129445624,1.010989953717383e-06,-198814831.0,-13813.26007504169
124,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/wasBornIn.http://example.com/isLocatedIn ?b'}),14593.0,33778.0,348.0,0.023847049955458097,7.059935447764254e-07,-492922006.0,-34602.15942435942
