,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
18,frozenset({'?a dbo:location.dbo:country ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),119704.0,11548.0,910.0,0.007602085143353606,6.583031817936964e-07,-1382340882.0,-11635.453709783322
19,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:location.dbo:country ?b'}),11548.0,119704.0,910.0,0.07880152407343263,6.583031817936964e-07,-1382340882.0,-129942.68133107727
20,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:regionServed ?b'}),11548.0,10212.0,237.0,0.020523034291652233,2.0096978350619108e-06,-117927939.0,-10424.951639996463
21,frozenset({'?a dbo:regionServed ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),10212.0,11548.0,237.0,0.023207990599294948,2.009697835061911e-06,-117927939.0,-11821.34977443609
22,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:locationCountry.dbo:capital ?b'}),11548.0,13296.0,176.0,0.015240734326290266,1.1462646153948755e-06,-153542032.0,-13500.761519521631
23,frozenset({'?a dbo:locationCountry.dbo:capital ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),13296.0,11548.0,176.0,0.013237063778580024,1.1462646153948755e-06,-153542032.0,-11701.898780487805
24,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:locationCountry.dbo:largestCity ?b'}),11548.0,9624.0,163.0,0.014114998268098372,1.4666457053302547e-06,-111137789.0,-9760.773298199385
25,frozenset({'?a dbo:locationCountry.dbo:largestCity ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),9624.0,11548.0,163.0,0.01693682460515378,1.4666457053302547e-06,-111137789.0,-11745.938907092273
26,frozenset({'?a dbo:locationCountry ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),13718.0,11548.0,896.0,0.06531564367983671,5.656013481108132e-06,-158414568.0,-12353.903135236313
27,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:locationCountry ?b'}),11548.0,13718.0,896.0,0.07758919293384135,5.656013481108132e-06,-158414568.0,-14870.81449493053
28,frozenset({'?a dbo:foundationPlace.dbo:isPartOf ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),9463.0,11548.0,712.0,0.0752404100179647,6.515449430028118e-06,-109278012.0,-12486.488515598217
29,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:foundationPlace.dbo:isPartOf ?b'}),11548.0,9463.0,712.0,0.06165569795635608,6.5154494300281175e-06,-109278012.0,-10083.718715393134
30,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:foundationPlace.dbo:largestCity ?b'}),11548.0,2654.0,446.0,0.038621406304121926,1.455215007691105e-05,-30647946.0,-2759.578814627995
31,frozenset({'?a dbo:foundationPlace.dbo:largestCity ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),2654.0,11548.0,446.0,0.1680482290881688,1.455215007691105e-05,-30647946.0,-13879.410326086958
32,frozenset({'?a dbo:timeZone ?b'}),frozenset({'?a dbo:type.dbo:timeZone ?b'}),197860.0,613.0,230.0,0.001162438087536642,1.8963100938607536e-06,-121287950.0,-612.7122400445277
33,frozenset({'?a dbo:type.dbo:timeZone ?b'}),frozenset({'?a dbo:timeZone ?b'}),613.0,197860.0,230.0,0.37520391517128876,1.8963100938607539e-06,-121287950.0,-316677.7206266318
34,frozenset({'?a dbo:operatedBy ?b'}),frozenset({'?a dbo:routeStart.dbo:operatedBy ?b'}),10598.0,316.0,100.0,0.009435742592942064,2.985994491437362e-05,-3348868.0,-318.0005715374357
35,frozenset({'?a dbo:routeStart.dbo:operatedBy ?b'}),frozenset({'?a dbo:operatedBy ?b'}),316.0,10598.0,100.0,0.31645569620253167,2.9859944914373624e-05,-3348868.0,-15503.018518518518
36,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:location.dbo:isPartOf ?b'}),11548.0,206886.0,433.0,0.03749567024593003,1.8123831600944495e-07,-2389119095.0,-214944.48762932973
37,frozenset({'?a dbo:location.dbo:isPartOf ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),206886.0,11548.0,433.0,0.0020929400732770703,1.8123831600944495e-07,-2389119095.0,-11571.217865567465
38,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:location.dbo:largestCity ?b'}),11548.0,48920.0,275.0,0.02381364738482854,4.867875589703299e-07,-564927885.0,-50112.3580235962
39,frozenset({'?a dbo:location.dbo:largestCity ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),48920.0,11548.0,275.0,0.005621422730989371,4.867875589703299e-07,-564927885.0,-11612.277520814061
40,frozenset({'?a dbo:location ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),247601.0,11548.0,3070.0,0.012398980618010428,1.0736907358859047e-06,-2859293278.0,-11691.968490702611
41,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:location ?b'}),11548.0,247601.0,3070.0,0.2658468998960859,1.0736907358859047e-06,-2859293278.0,-337259.35362113704
42,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:foundationPlace.dbo:country ?b'}),11548.0,4591.0,1792.0,0.1551783858676827,3.380056324715371e-05,-53015076.0,-5433.09963099631
43,frozenset({'?a dbo:foundationPlace.dbo:country ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),4591.0,11548.0,1792.0,0.3903289043781311,3.380056324715372e-05,-53015076.0,-18939.720257234723
44,frozenset({'?a dbo:deathPlace ?b'}),frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),199776.0,20331.0,150.0,0.0007508409418548774,3.693084166321762e-08,-4061645706.0,-20345.276066243874
45,frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),frozenset({'?a dbo:deathPlace ?b'}),20331.0,199776.0,150.0,0.007377895824110963,3.693084166321762e-08,-4061645706.0,-201259.87438679946
46,frozenset({'?a dbo:residence ?b'}),frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),35954.0,20331.0,112.0,0.0031150915058129835,1.5321880408307429e-07,-730980662.0,-20393.527704927183
47,frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),frozenset({'?a dbo:residence ?b'}),20331.0,35954.0,112.0,0.005508828882002853,1.5321880408307429e-07,-730980662.0,-36152.15604134725
48,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),768759.0,20331.0,443.0,0.0005762534162201678,2.8343584487736353e-08,-15629638786.0,-20341.721986786688
49,frozenset({'?a dbo:stateOfOrigin.dbo:populationPlace ?b'}),frozenset({'?a dbo:birthPlace ?b'}),20331.0,768759.0,443.0,0.021789385667207714,2.8343584487736356e-08,-15629638786.0,-785881.8834473048
50,frozenset({'?a dbo:foundationPlace ?b'}),frozenset({'?a dbo:locationCity.dbo:country ?b'}),11548.0,11724.0,824.0,0.07135434707308624,6.086177675971191e-06,-135387928.0,-12623.760164117866
51,frozenset({'?a dbo:locationCity.dbo:country ?b'}),frozenset({'?a dbo:foundationPlace ?b'}),11724.0,11548.0,824.0,0.07028317980211532,6.086177675971192e-06,-135387928.0,-12419.910825688074
52,frozenset({'?a dbo:parentOrganisation ?b'}),frozenset({'?b dbo:childOrganisation ?a'}),1415.0,631.0,159.0,0.11236749116607773,0.0001780784329097904,-892706.0,-709.7531847133757
53,frozenset({'?b dbo:childOrganisation ?a'}),frozenset({'?a dbo:parentOrganisation ?b'}),631.0,1415.0,159.0,0.2519809825673534,0.0001780784329097904,-892706.0,-1890.3262711864406
54,frozenset({'?a dbo:country ?b'}),frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),584947.0,2239.0,321.0,0.0005487676661304358,2.450949826397659e-07,-1309696012.0,-2239.228816371492
55,frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),frozenset({'?a dbo:country ?b'}),2239.0,584947.0,321.0,0.1433675748101831,2.4509498263976584e-07,-1309696012.0,-682843.6360792492
56,frozenset({'?a dbo:city ?b'}),frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),84639.0,2239.0,119.0,0.0014059712425713914,6.279460663561373e-07,-189506602.0,-2241.15099384761
57,frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),frozenset({'?a dbo:city ?b'}),2239.0,84639.0,119.0,0.0531487271103171,6.279460663561373e-07,-189506602.0,-89388.90660377359
58,frozenset({'?a dbo:county ?b'}),frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),20156.0,2239.0,585.0,0.029023615796785078,1.2962758283512763e-05,-45128699.0,-2304.8964283889427
59,frozenset({'?a dbo:localAuthority.dbo:isPartOf ?b'}),frozenset({'?a dbo:county ?b'}),2239.0,20156.0,585.0,0.26127735596248325,1.2962758283512763e-05,-45128699.0,-27283.58222490931
60,frozenset({'?a dbo:coverArtist ?b'}),frozenset({'?a dbo:illustrator ?b'}),2737.0,1914.0,405.0,0.14797223237120935,7.731046623365169e-05,-5238213.0,-2245.231989708405
61,frozenset({'?a dbo:illustrator ?b'}),frozenset({'?a dbo:coverArtist ?b'}),1914.0,2737.0,405.0,0.2115987460815047,7.731046623365169e-05,-5238213.0,-3470.3141153081515
62,frozenset({'?a dbo:author ?b'}),"frozenset({('?a dbo:coverArtist ?b', '?a dbo:illustrator ?b')})",35088.0,405.0,100.0,0.0028499772001823985,7.036980741191108e-06,-14210540.0,-405.15468160512177
63,"frozenset({('?a dbo:coverArtist ?b', '?a dbo:illustrator ?b')})",frozenset({'?a dbo:author ?b'}),405.0,35088.0,100.0,0.24691358024691357,7.036980741191107e-06,-14210540.0,-46590.934426229505
64,frozenset({'?a dbo:coverArtist ?b'}),frozenset({'?a dbo:author ?b'}),2737.0,35088.0,222.0,0.08111070515162587,2.3116366037285076e-06,-96035634.0,-38184.14274353877
65,frozenset({'?a dbo:author ?b'}),frozenset({'?a dbo:coverArtist ?b'}),35088.0,2737.0,222.0,0.006326949384404925,2.3116366037285076e-06,-96035634.0,-2753.4207537429015
66,"frozenset({('?a dbo:coverArtist ?b', '?a dbo:author ?b')})",frozenset({'?a dbo:illustrator ?b'}),222.0,1914.0,100.0,0.45045045045045046,0.00023534506293126982,-424808.0,-3481.0327868852464
67,frozenset({'?a dbo:illustrator ?b'}),"frozenset({('?a dbo:coverArtist ?b', '?a dbo:author ?b')})",1914.0,222.0,100.0,0.0522466039707419,0.00023534506293126982,-424808.0,-233.1830209481808
68,frozenset({'?a dbo:coverArtist ?b'}),frozenset({'?a dbo:previousWork.dbo:coverArtist ?b'}),2737.0,1079.0,564.0,0.206065034709536,0.00019097778935082111,-2952659.0,-1357.7938334100322
69,frozenset({'?a dbo:previousWork.dbo:coverArtist ?b'}),frozenset({'?a dbo:coverArtist ?b'}),1079.0,2737.0,564.0,0.5227062094531975,0.00019097778935082114,-2952659.0,-5732.318446601942
70,frozenset({'?a dbo:coverArtist ?b'}),frozenset({'?a dbo:subsequentWork.dbo:coverArtist ?b'}),2737.0,1024.0,569.0,0.20789185239313115,0.00020301938710266714,-2802119.0,-1291.4903136531366
71,frozenset({'?a dbo:subsequentWork.dbo:coverArtist ?b'}),frozenset({'?a dbo:coverArtist ?b'}),1024.0,2737.0,569.0,0.5556640625,0.00020301938710266714,-2802119.0,-6157.503296703297
72,frozenset({'?a dbo:assembly ?b'}),frozenset({'?a dbo:automobilePlatform.dbo:assembly ?b'}),10888.0,498.0,106.0,0.009735488611315209,1.9549173918303633e-05,-5422118.0,-501.8861064737526
73,frozenset({'?a dbo:automobilePlatform.dbo:assembly ?b'}),frozenset({'?a dbo:assembly ?b'}),498.0,10888.0,106.0,0.21285140562248997,1.9549173918303633e-05,-5422118.0,-13830.933673469388
74,frozenset({'?a dbo:location.dbo:councilArea ?b'}),frozenset({'?a dbo:district ?b'}),1082.0,61964.0,345.0,0.3188539741219963,5.145793914563235e-06,-67044703.0,-90968.7462686567
75,frozenset({'?a dbo:district ?b'}),frozenset({'?a dbo:location.dbo:councilArea ?b'}),61964.0,1082.0,345.0,0.00556774901555742,5.145793914563235e-06,-67044703.0,-1087.0524351255294
76,frozenset({'?a dbo:location ?b'}),frozenset({'?a dbo:location.dbo:councilArea ?b'}),247601.0,1082.0,460.0,0.0018578277147507482,1.7170311596587321e-06,-267903822.0,-1083.0120498015303
77,frozenset({'?a dbo:location.dbo:councilArea ?b'}),frozenset({'?a dbo:location ?b'}),1082.0,247601.0,460.0,0.42513863216266173,1.7170311596587321e-06,-267903822.0,-430712.54019292607
78,frozenset({'?a dbo:family.dbo:division ?b'}),frozenset({'?a dbo:division ?b'}),46822.0,53213.0,44326.0,0.9466917261116569,1.7790609928244166e-05,-2491494760.0,-998194.0160256401
79,frozenset({'?a dbo:division ?b'}),frozenset({'?a dbo:family.dbo:division ?b'}),53213.0,46822.0,44326.0,0.8329919380602484,1.7790609928244166e-05,-2491494760.0,-280351.7354562844
80,frozenset({'?a dbo:family.dbo:division ?b'}),frozenset({'?a dbo:class ?b'}),46822.0,220326.0,1429.0,0.03051984110033745,1.3852128709429413e-07,-10316102543.0,-227260.9686515542
81,frozenset({'?a dbo:class ?b'}),frozenset({'?a dbo:family.dbo:division ?b'}),220326.0,46822.0,1429.0,0.006485843704329039,1.3852128709429413e-07,-10316102543.0,-47126.65612594051
82,frozenset({'?a dbo:family.dbo:division ?b'}),frozenset({'?a dbo:phylum ?b'}),46822.0,160416.0,1585.0,0.03385160821835889,2.110238892526861e-07,-7510996367.0,-166035.5711033004
83,frozenset({'?a dbo:phylum ?b'}),frozenset({'?a dbo:family.dbo:division ?b'}),160416.0,46822.0,1585.0,0.009880560542589269,2.110238892526861e-07,-7510996367.0,-47288.23426157362
84,frozenset({'?a dbo:family.dbo:division ?b'}),frozenset({'?a dbo:order ?b'}),46822.0,226014.0,172.0,0.0036734868224338984,1.625335962565991e-08,-10582427336.0,-226846.31695605573
85,frozenset({'?a dbo:order ?b'}),frozenset({'?a dbo:family.dbo:division ?b'}),226014.0,46822.0,172.0,0.0007610148043926483,1.625335962565991e-08,-10582427336.0,-46856.65861088726
86,frozenset({'?a dbo:debutTeam ?b'}),frozenset({'?a dbo:debutTeam.dbo:owner ?b'}),7801.0,802.0,295.0,0.03781566465837713,4.715170156904879e-05,-6256107.0,-832.4808153477219
87,frozenset({'?a dbo:debutTeam.dbo:owner ?b'}),frozenset({'?a dbo:debutTeam ?b'}),802.0,7801.0,295.0,0.36783042394014964,4.7151701569048796e-05,-6256107.0,-12338.461538461539
88,frozenset({'?a dbo:debutTeam ?b'}),frozenset({'?a dbo:formerTeam.dbo:owner ?b'}),7801.0,2080.0,253.0,0.032431739520574286,1.559218246181456e-05,-16225827.0,-2148.685612082671
89,frozenset({'?a dbo:formerTeam.dbo:owner ?b'}),frozenset({'?a dbo:debutTeam ?b'}),2080.0,7801.0,253.0,0.12163461538461538,1.559218246181456e-05,-16225827.0,-8880.131362889984
90,frozenset({'?a dbo:debutTeam ?b'}),frozenset({'?a dbo:formerTeam ?b'}),7801.0,83551.0,5241.0,0.6718369439815408,8.041040130956431e-06,-651776110.0,-254599.04296875
91,frozenset({'?a dbo:formerTeam ?b'}),frozenset({'?a dbo:debutTeam ?b'}),83551.0,7801.0,5241.0,0.06272815406159113,8.041040130956433e-06,-651776110.0,-8322.025284127187
92,"frozenset({('?a dbo:debutTeam ?b', '?a dbo:formerTeam ?b')})",frozenset({'?a dbo:team ?b'}),5241.0,780134.0,1062.0,0.20263308528906698,2.5974138454299774e-07,-4088681232.0,-978386.4687724336
93,frozenset({'?a dbo:team ?b'}),"frozenset({('?a dbo:debutTeam ?b', '?a dbo:formerTeam ?b')})",780134.0,5241.0,1062.0,0.001361304596389851,2.597413845429977e-07,-4088681232.0,-5247.14295982913
94,frozenset({'?a dbo:debutTeam ?b'}),frozenset({'?a dbo:team ?b'}),7801.0,780134.0,1564.0,0.2004871170362774,2.5699061576123765e-07,-6085823770.0,-975760.3868847203
95,frozenset({'?a dbo:team ?b'}),frozenset({'?a dbo:debutTeam ?b'}),780134.0,7801.0,1564.0,0.0020047837935534153,2.569906157612377e-07,-6085823770.0,-7815.6687259976625
96,"frozenset({('?a dbo:debutTeam ?b', '?a dbo:team ?b')})",frozenset({'?a dbo:formerTeam ?b'}),1564.0,83551.0,1062.0,0.6790281329923273,8.127109585670157e-06,-130672702.0,-260303.18725099598
97,frozenset({'?a dbo:formerTeam ?b'}),"frozenset({('?a dbo:debutTeam ?b', '?a dbo:team ?b')})",83551.0,1564.0,1062.0,0.012710799391988128,8.127109585670159e-06,-130672702.0,-1583.1227557613743
98,frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),frozenset({'?a dbo:deathPlace ?b'}),31956.0,199776.0,300.0,0.00938790837401427,4.699217310394777e-08,-6384041556.0,-201668.24298711144
99,frozenset({'?a dbo:deathPlace ?b'}),frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),199776.0,31956.0,300.0,0.0015016818837097548,4.6992173103947765e-08,-6384041556.0,-32003.05841304217
100,frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),frozenset({'?a dbo:hometown ?b'}),31956.0,82202.0,2675.0,0.08370884966829391,1.0183310584693063e-06,-2626844437.0,-89710.56849151327
101,frozenset({'?a dbo:hometown ?b'}),frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),82202.0,31956.0,2675.0,0.032541787304445145,1.018331058469306e-06,-2626844437.0,-33029.85036528474
102,frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),frozenset({'?a dbo:birthPlace ?b'}),31956.0,768759.0,1918.0,0.06002002753786456,7.80739185334605e-08,-24566460686.0,-817845.0844929756
103,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:associatedMusicalArtist.dbo:birthPlace ?b'}),768759.0,31956.0,1918.0,0.0024949301406552637,7.80739185334605e-08,-24566460686.0,-32034.924899685855
104,frozenset({'?a dbo:locatedInArea ?b'}),frozenset({'?a dbo:crosses.dbo:mouthPlace ?b'}),28396.0,1427.0,135.0,0.004754190731088886,3.331598269859065e-06,-40520957.0,-1432.8118608683344
105,frozenset({'?a dbo:crosses.dbo:mouthPlace ?b'}),frozenset({'?a dbo:locatedInArea ?b'}),1427.0,28396.0,135.0,0.09460406447091801,3.331598269859065e-06,-40520957.0,-31361.96981424149
106,frozenset({'?a dbo:literaryGenre ?b'}),frozenset({'?a dbo:previousWork.dbo:literaryGenre ?b'}),24599.0,8128.0,6413.0,0.2607016545388024,3.20745145840062e-05,-199934259.0,-10992.855658198614
107,frozenset({'?a dbo:previousWork.dbo:literaryGenre ?b'}),frozenset({'?a dbo:literaryGenre ?b'}),8128.0,24599.0,6413.0,0.7890009842519685,3.20745145840062e-05,-199934259.0,-116578.74285714286
108,frozenset({'?a dbo:city ?b'}),frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),84639.0,9651.0,161.0,0.0019021963870083532,1.9709837187942733e-07,-816850828.0,-9668.391178768437
109,frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),frozenset({'?a dbo:city ?b'}),9651.0,84639.0,161.0,0.01668220909750285,1.9709837187942733e-07,-816850828.0,-86073.9028451001
110,frozenset({'?a dbo:routeStart ?b'}),frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),19307.0,9651.0,292.0,0.015124048272647227,1.567096494938061e-06,-186331565.0,-9798.188272416513
111,frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),frozenset({'?a dbo:routeStart ?b'}),9651.0,19307.0,292.0,0.030255932027769144,1.567096494938061e-06,-186331565.0,-19908.34554973822
112,frozenset({'?a dbo:routeJunction ?b'}),frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),24944.0,9651.0,626.0,0.02509621552277101,2.6003746267507005e-06,-240733918.0,-9898.412698412698
113,frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),frozenset({'?a dbo:routeJunction ?b'}),9651.0,24944.0,626.0,0.06486374468966946,2.6003746267507e-06,-240733918.0,-26673.118337950138
114,frozenset({'?a dbo:routeJunction ?b'}),frozenset({'?b dbo:routeJunction.dbo:routeEnd ?a'}),24944.0,9651.0,203.0,0.008138229634381013,8.432524748089331e-07,-240734341.0,-9729.17828705388
115,frozenset({'?b dbo:routeJunction.dbo:routeEnd ?a'}),frozenset({'?a dbo:routeJunction ?b'}),9651.0,24944.0,203.0,0.021034089731634027,8.432524748089331e-07,-240734341.0,-25478.926016088062
116,frozenset({'?a dbo:routeEnd ?b'}),frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),19055.0,9651.0,434.0,0.022776174232484913,2.359980751474968e-06,-183899371.0,-9874.912732935933
117,frozenset({'?a dbo:routeJunction.dbo:routeEnd ?b'}),frozenset({'?a dbo:routeEnd ?b'}),9651.0,19055.0,434.0,0.04496943321935551,2.359980751474968e-06,-183899371.0,-19951.193880872303
118,frozenset({'?a dbo:successor ?b'}),frozenset({'?a dbo:successor.dbo:successor ?b'}),60584.0,66354.0,1461.0,0.024115277961177867,3.6343367334565917e-07,-4019989275.0,-67992.661942053
119,frozenset({'?a dbo:successor.dbo:successor ?b'}),frozenset({'?a dbo:successor ?b'}),66354.0,60584.0,1461.0,0.022018265665973414,3.6343367334565917e-07,-4019989275.0,-61946.96472654986
120,frozenset({'?b dbo:successor.dbo:successor ?a'}),frozenset({'?a dbo:successor ?b'}),66354.0,60584.0,1668.0,0.025137896735690387,4.1492632932276486e-07,-4019989068.0,-62145.19961042575
121,frozenset({'?a dbo:successor ?b'}),frozenset({'?b dbo:successor.dbo:successor ?a'}),60584.0,66354.0,1668.0,0.02753202165588274,4.1492632932276486e-07,-4019989068.0,-68231.552583339
122,frozenset({'?a dbo:governor ?b'}),frozenset({'?b dbo:successor.dbo:successor ?a'}),1997.0,66354.0,119.0,0.05958938407611417,8.980526279668772e-07,-132508819.0,-70557.47657082001
123,frozenset({'?b dbo:successor.dbo:successor ?a'}),frozenset({'?a dbo:governor ?b'}),66354.0,1997.0,119.0,0.0017934110980498538,8.980526279668772e-07,-132508819.0,-1999.5860798671397
124,frozenset({'?b dbo:successor.dbo:successor ?a'}),frozenset({'?a dbo:predecessor ?b'}),66354.0,14298.0,139.0,0.002094824727974199,1.4651173086964604e-07,-948729353.0,-14327.012580231065
125,frozenset({'?a dbo:predecessor ?b'}),frozenset({'?b dbo:successor.dbo:successor ?a'}),14298.0,66354.0,139.0,0.009721639390124492,1.4651173086964604e-07,-948729353.0,-67004.39254184617
126,frozenset({'?a dbo:primeMinister ?b'}),frozenset({'?a dbo:successor.dbo:successor ?b'}),6900.0,66354.0,459.0,0.06652173913043478,1.0025279430092352e-06,-457842141.0,-71081.46250582208
127,frozenset({'?a dbo:successor.dbo:successor ?b'}),frozenset({'?a dbo:primeMinister ?b'}),66354.0,6900.0,459.0,0.006917442806763722,1.0025279430092352e-06,-457842141.0,-6947.055861597997
128,frozenset({'?b dbo:successor.dbo:successor ?a'}),frozenset({'?a dbo:primeMinister ?b'}),66354.0,6900.0,530.0,0.007987461192995147,1.157603071448572e-06,-457842070.0,-6954.549191784151
129,frozenset({'?a dbo:primeMinister ?b'}),frozenset({'?b dbo:successor.dbo:successor ?a'}),6900.0,66354.0,530.0,0.07681159420289856,1.157603071448572e-06,-457842070.0,-71873.73626373627
130,frozenset({'?a dbo:president ?b'}),frozenset({'?a dbo:successor.dbo:successor ?b'}),8726.0,66354.0,156.0,0.01787760715104286,2.69427723287863e-07,-579004848.0,-67560.82590431739
131,frozenset({'?a dbo:successor.dbo:successor ?b'}),frozenset({'?a dbo:president ?b'}),66354.0,8726.0,156.0,0.002351026313409892,2.69427723287863e-07,-579004848.0,-8745.561044140306
132,frozenset({'?a dbo:president ?b'}),frozenset({'?b dbo:successor.dbo:successor ?a'}),8726.0,66354.0,322.0,0.036901214760485905,5.561264544787942e-07,-579004682.0,-68895.32103760114
