,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10,frozenset({'?a http://example.com/dealsWith.http://example.com/exports ?b'}),frozenset({'?a http://example.com/exports ?b'}),2087.0,577.0,122.0,0.0584571154767609,0.00010131215853858041,-1204077.0,-611.7618320610687
11,frozenset({'?a http://example.com/exports ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/exports ?b'}),577.0,2087.0,122.0,0.21143847487001732,0.00010131215853858041,-1204077.0,-2645.3230769230768
12,frozenset({'?a http://example.com/dealsWith.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),491.0,1180578.0,146.0,0.2973523421588595,2.518701366270246e-07,-579663652.0,-1680183.4985507247
13,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/dealsWith.http://example.com/isLocatedIn ?b'}),1180578.0,491.0,146.0,0.0001236682370838691,2.518701366270246e-07,-579663652.0,-490.06060493107606
14,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/livesIn.http://example.com/isLocatedIn ?b'}),29916.0,53614.0,5574.0,0.18632170076213397,3.4752434207881148e-06,-1603910850.0,-65889.67660833128
15,frozenset({'?a http://example.com/livesIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),53614.0,29916.0,5574.0,0.10396538217629724,3.4752434207881148e-06,-1603910850.0,-33385.986885928396
16,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),161556.0,7507.0,114.0,0.0007056376736240066,9.39972923436801e-08,-1212800778.0,-7511.300256438844
17,frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),7507.0,161556.0,114.0,0.015185826561875582,9.39972923436801e-08,-1212800778.0,-164046.17678885433
18,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),29916.0,7507.0,545.0,0.018217676159914428,2.426758513376106e-06,-224578867.0,-7645.279221000306
19,frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),7507.0,29916.0,545.0,0.07259890768615958,2.426758513376106e-06,-224578867.0,-32256.80910657857
20,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),45021.0,7507.0,234.0,0.005197574465249551,6.923637225588851e-07,-337972413.0,-7545.216826311207
21,frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),7507.0,45021.0,234.0,0.031170907153323563,6.923637225588851e-07,-337972413.0,-46468.464182593154
22,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),43561.0,7507.0,940.0,0.021578935286150455,2.8745084968896303e-06,-327011487.0,-7671.543746040684
23,frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),7507.0,43561.0,940.0,0.1252164646330092,2.8745084968896307e-06,-327011487.0,-49795.175879396986
24,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),261102.0,47547.0,209.0,0.000800453462631462,1.6834994061275412e-08,-12414616585.0,-47584.088848685096
25,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/created ?b'}),47547.0,261102.0,209.0,0.004395650619387133,1.6834994061275412e-08,-12414616585.0,-262253.7759727914
26,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),47547.0,120592.0,1149.0,0.024165562496056534,2.0039109141615144e-07,-5733786675.0,-123577.31533686796
27,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),120592.0,47547.0,1149.0,0.009527995223563752,2.003910914161514e-07,-5733786675.0,-48003.37593663923
28,frozenset({'?a http://example.com/created.http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/hasGender ?b'}),1383.0,923292.0,953.0,0.6890817064352857,7.463312867817394e-07,-1276911883.0,-2969561.5186046516
29,frozenset({'?a http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/created.http://example.com/hasGender ?b'}),923292.0,1383.0,953.0,0.0010321761696191454,7.463312867817392e-07,-1276911883.0,-1383.4279413534503
30,frozenset({'?a http://example.com/influences.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),3957.0,43561.0,613.0,0.15491533990396766,3.556285207042255e-06,-172370264.0,-51545.13157894737
31,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/influences.http://example.com/isCitizenOf ?b'}),43561.0,3957.0,613.0,0.014072220564266201,3.5562852070422546e-06,-172370264.0,-4012.464282388004
32,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/actedIn.http://example.com/isLocatedIn ?b'}),43561.0,15634.0,219.0,0.005027432795390372,3.215704743117802e-07,-681032455.0,-15711.990978727332
33,frozenset({'?a http://example.com/actedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),15634.0,43561.0,219.0,0.014007931431495459,3.2157047431178024e-07,-681032455.0,-44178.8543626338
34,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/isPoliticianOf ?b'}),3749.0,943.0,924.0,0.24646572419311816,0.0002613634402896269,-3534383.0,-1250.1090265486725
35,frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),943.0,3749.0,924.0,0.9798515376458112,0.0002613634402896269,-3534383.0,-186019.15789473677
36,frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/hasGender ?b'}),2871.0,923292.0,2306.0,0.8032044583768722,8.699354682775029e-07,-2650769026.0,-4691625.594690265
37,frozenset({'?a http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/hasGender ?b'}),923292.0,2871.0,2306.0,0.002497584729424711,8.69935468277503e-07,-2650769026.0,-2877.186015856919
38,frozenset({'?a http://example.com/hasWebsite ?b'}),frozenset({'?a http://example.com/isLocatedIn.http://example.com/hasWebsite ?b'}),226377.0,540633.0,737.0,0.003255631093264775,6.021887478686604e-09,-122386875904.0,-542397.8472965786
39,frozenset({'?a http://example.com/isLocatedIn.http://example.com/hasWebsite ?b'}),frozenset({'?a http://example.com/hasWebsite ?b'}),540633.0,226377.0,737.0,0.0013632168217626375,6.021887478686604e-09,-122386875904.0,-226685.02083364205
40,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/livesIn ?b'}),29916.0,824.0,136.0,0.00454606230779516,5.517065907518398e-06,-24650648.0,-826.7584956346542
41,frozenset({'?a http://example.com/hasChild.http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),824.0,29916.0,136.0,0.1650485436893204,5.517065907518398e-06,-24650648.0,-35828.430232558145
42,frozenset({'?a http://example.com/hasMusicalRole ?b'}),frozenset({'?a http://example.com/influences.http://example.com/hasMusicalRole ?b'}),32677.0,597.0,110.0,0.003366282094439514,5.638663474773055e-06,-19508059.0,-598.0130807258882
43,frozenset({'?a http://example.com/influences.http://example.com/hasMusicalRole ?b'}),frozenset({'?a http://example.com/hasMusicalRole ?b'}),597.0,32677.0,110.0,0.18425460636515914,5.638663474773056e-06,-19508059.0,-40056.616016427106
44,frozenset({'?b http://example.com/isConnectedTo ?a'}),frozenset({'?a http://example.com/isConnectedTo ?b'}),29058.0,29058.0,5658.0,0.19471402023539128,6.700874810220637e-06,-844361706.0,-36082.83358974359
45,frozenset({'?a http://example.com/isConnectedTo ?b'}),frozenset({'?b http://example.com/isConnectedTo ?a'}),29058.0,29058.0,5658.0,0.19471402023539128,6.700874810220637e-06,-844361706.0,-36082.83358974359
46,frozenset({'?a http://example.com/isConnectedTo ?b'}),frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),29058.0,216952.0,12235.0,0.421054442838461,1.94077234982144e-06,-6304178981.0,-374734.71782678476
47,frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),frozenset({'?a http://example.com/isConnectedTo ?b'}),216952.0,29058.0,12235.0,0.0563949629411114,1.94077234982144e-06,-6304178981.0,-30793.604165750767
48,frozenset({'?b http://example.com/isConnectedTo ?a'}),frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),29058.0,216952.0,6293.0,0.21656686626746507,9.982247975011296e-07,-6304184923.0,-276923.44203821657
49,frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),frozenset({'?b http://example.com/isConnectedTo ?a'}),216952.0,29058.0,6293.0,0.029006416165787825,9.982247975011296e-07,-6304184923.0,-29925.017511713242
50,frozenset({'?a http://example.com/isMarriedTo.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),1228.0,43561.0,280.0,0.2280130293159609,5.2343387276683475e-06,-53492628.0,-56425.82278481012
51,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/isCitizenOf ?b'}),43561.0,1228.0,280.0,0.0064277679575767315,5.234338727668348e-06,-53492628.0,-1234.9378942261037
52,frozenset({'?a http://example.com/isMarriedTo.http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),3349.0,45021.0,456.0,0.13616004777545537,3.0243674679695114e-06,-150774873.0,-52116.13549948151
53,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/diedIn ?b'}),45021.0,3349.0,456.0,0.010128606650229893,3.024367467969511e-06,-150774873.0,-3382.2575563783234
54,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),45021.0,65107.0,623.0,0.0138379867173097,2.1254222614019536e-07,-2931181624.0,-66019.57804405603
55,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),65107.0,45021.0,623.0,0.009568863563057736,2.1254222614019539e-07,-2931181624.0,-45454.952236213634
56,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),45021.0,2912.0,390.0,0.00866262410874925,2.974802235147407e-06,-131100762.0,-2936.437252134167
57,frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),2912.0,45021.0,390.0,0.13392857142857142,2.9748022351474075e-06,-131100762.0,-51981.85567010309
58,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf.http://example.com/hasCapital ?b'}),45021.0,2300.0,167.0,0.0037093800670798074,1.6127739422086119e-06,-103548133.0,-2307.55961564186
59,frozenset({'?a http://example.com/isPoliticianOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),2300.0,45021.0,167.0,0.07260869565217391,1.6127739422086119e-06,-103548133.0,-48544.77262072198
60,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/influences.http://example.com/wasBornIn ?b'}),45021.0,8644.0,133.0,0.0029541769396503855,3.417604048646906e-07,-389161391.0,-8668.608603635716
61,frozenset({'?a http://example.com/influences.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),8644.0,45021.0,133.0,0.015386395187413235,3.4176040486469056e-07,-389161391.0,-45723.52015039361
62,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLocatedIn.http://example.com/hasCapital ?b'}),1180578.0,391517.0,6861.0,0.005811560100222095,1.484369797536785e-08,-462216349965.0,-393804.6192122974
63,frozenset({'?a http://example.com/isLocatedIn.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),391517.0,1180578.0,6861.0,0.017524143268363827,1.484369797536785e-08,-462216349965.0,-1201634.617187825
64,frozenset({'?b http://example.com/isLocatedIn.http://example.com/hasCapital ?a'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),391517.0,1180578.0,103.0,0.00026307925326358756,2.2283936619485334e-10,-462216356723.0,-1180887.6670456347
65,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?b http://example.com/isLocatedIn.http://example.com/hasCapital ?a'}),1180578.0,391517.0,103.0,8.724540013451039e-05,2.2283936619485331e-10,-462216356723.0,-391550.16095046484
66,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLeaderOf ?b'}),65107.0,9870.0,157.0,0.002411415055216797,2.443176347737383e-07,-642605933.0,-9892.855781370285
67,frozenset({'?a http://example.com/isLeaderOf ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),9870.0,65107.0,157.0,0.01590678824721378,2.443176347737383e-07,-642605933.0,-66158.36713682693
68,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),65107.0,43561.0,1879.0,0.02886018400479211,6.625234499848974e-07,-2836124148.0,-44854.50939457202
69,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),43561.0,65107.0,1879.0,0.04313491425816671,6.625234499848972e-07,-2836124148.0,-68040.94011803657
70,frozenset({'?a http://example.com/wroteMusicFor ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),22379.0,120592.0,140.0,0.006255864873318737,5.187628427523166e-08,-2698728228.0,-121350.15014164305
71,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/wroteMusicFor ?b'}),120592.0,22379.0,140.0,0.0011609393657954093,5.187628427523166e-08,-2698728228.0,-22404.009696808687
72,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/directed.http://example.com/isLocatedIn ?b'}),43561.0,5013.0,111.0,0.00254815086889649,5.08308571493415e-07,-218371182.0,-5024.803958573072
73,frozenset({'?a http://example.com/directed.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),5013.0,43561.0,111.0,0.022142429682824656,5.083085714934151e-07,-218371182.0,-44546.36474908201
74,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),261102.0,8840.0,107.0,0.00040980153350031787,4.635763953623505e-08,-2308141573.0,-8842.623720760934
75,frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),frozenset({'?a http://example.com/created ?b'}),8840.0,261102.0,107.0,0.012104072398190046,4.635763953623506e-08,-2308141573.0,-264300.1076376961
76,frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),8840.0,120592.0,471.0,0.05328054298642534,4.418248555992548e-07,-1066032809.0,-127377.7560043016
77,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),120592.0,8840.0,471.0,0.0039057317234974125,4.418248555992548e-07,-1066032809.0,-8873.658128054212
78,frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasWonPrize ?b'}),frozenset({'?a http://example.com/hasWonPrize ?b'}),3889.0,65553.0,315.0,0.08099768578040627,1.235606086379056e-06,-254935302.0,-71329.52658086177
79,frozenset({'?a http://example.com/hasWonPrize ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasWonPrize ?b'}),65553.0,3889.0,315.0,0.004805272069928149,1.235606086379056e-06,-254935302.0,-3906.7731076979676
80,frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasChild ?b'}),frozenset({'?a http://example.com/hasChild ?b'}),10561.0,14984.0,5704.0,0.5401003692832118,3.604513943427735e-05,-158240320.0,-32578.847642577723
81,frozenset({'?a http://example.com/hasChild ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasChild ?b'}),14984.0,10561.0,5704.0,0.3806727175654031,3.6045139434277355e-05,-158240320.0,-17050.758620689656
82,frozenset({'?b http://example.com/happenedIn ?a'}),frozenset({'?a http://example.com/isLocatedIn.http://example.com/participatedIn ?b'}),11297.0,132374210.0,1040.0,0.09205983889528194,6.954514697030633e-10,-1495431449330.0,-145796182.0291508
83,frozenset({'?a http://example.com/isLocatedIn.http://example.com/participatedIn ?b'}),frozenset({'?b http://example.com/happenedIn ?a'}),132374210.0,11297.0,1040.0,7.856515253235505e-06,6.954514697030632e-10,-1495431449330.0,-11296.08874789355
84,frozenset({'?a http://example.com/happenedIn.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/happenedIn ?b'}),4022.0,11297.0,157.0,0.03903530581800099,3.455369196955032e-06,-45436377.0,-11754.854333764553
85,frozenset({'?a http://example.com/happenedIn ?b'}),frozenset({'?a http://example.com/happenedIn.http://example.com/hasCapital ?b'}),11297.0,4022.0,157.0,0.013897494910153138,3.455369196955032e-06,-45436377.0,-4077.6693895870735
86,frozenset({'?a http://example.com/dealsWith.http://example.com/participatedIn ?b'}),frozenset({'?b http://example.com/happenedIn ?a'}),154858.0,11297.0,446.0,0.0028800578594583423,2.549400601450245e-07,-1749430380.0,-11328.627101520608
87,frozenset({'?b http://example.com/happenedIn ?a'}),frozenset({'?a http://example.com/dealsWith.http://example.com/participatedIn ?b'}),11297.0,154858.0,446.0,0.039479507833938214,2.5494006014502457e-07,-1749430380.0,-161221.96378213988
88,frozenset({'?a http://example.com/happenedIn ?b'}),frozenset({'?a http://example.com/happenedIn.http://example.com/dealsWith ?b'}),11297.0,14567.0,117.0,0.010356731875719217,7.109721889008867e-07,-164563282.0,-14718.434883720929
89,frozenset({'?a http://example.com/happenedIn.http://example.com/dealsWith ?b'}),frozenset({'?a http://example.com/happenedIn ?b'}),14567.0,11297.0,117.0,0.008031852818013318,7.109721889008867e-07,-164563282.0,-11387.462422145329
90,frozenset({'?a http://example.com/happenedIn ?b'}),frozenset({'?a http://example.com/happenedIn.http://example.com/isLocatedIn ?b'}),11297.0,12535.0,1819.0,0.16101619899088254,1.284532899807599e-05,-141606076.0,-14939.501793627347
91,frozenset({'?a http://example.com/happenedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/happenedIn ?b'}),12535.0,11297.0,1819.0,0.14511368169126446,1.284532899807599e-05,-141606076.0,-13213.452780888392
92,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/influences.http://example.com/created ?b'}),261102.0,84564.0,218.0,0.0008349227504959747,9.87326463383916e-09,-22079829310.0,-84633.66257033778
93,frozenset({'?a http://example.com/influences.http://example.com/created ?b'}),frozenset({'?a http://example.com/created ?b'}),84564.0,261102.0,218.0,0.0025779291424246724,9.87326463383916e-09,-22079829310.0,-261775.83956559884
94,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/created.http://example.com/isMarriedTo ?b'}),261102.0,297.0,101.0,0.0003868220082573094,1.3024310042333648e-06,-77547193.0,-296.11454362243825
95,frozenset({'?a http://example.com/created.http://example.com/isMarriedTo ?b'}),frozenset({'?a http://example.com/created ?b'}),297.0,261102.0,101.0,0.3400673400673401,1.302431004233365e-06,-77547193.0,-395647.943877551
96,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),261102.0,120592.0,1275.0,0.004883149114139302,4.0493143111809256e-08,-31486811109.0,-121182.75345518364
97,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/created ?b'}),120592.0,261102.0,1275.0,0.01057284065277962,4.0493143111809256e-08,-31486811109.0,-263891.07832077576
98,frozenset({'?a http://example.com/directed ?b'}),"frozenset({('?a http://example.com/created ?b', '?a http://example.com/actedIn ?b')})",39686.0,1275.0,453.0,0.011414604646474827,8.952631095274374e-06,-50599197.0,-1288.7101164835724
99,"frozenset({('?a http://example.com/created ?b', '?a http://example.com/actedIn ?b')})",frozenset({'?a http://example.com/directed ?b'}),1275.0,39686.0,453.0,0.3552941176470588,8.952631095274374e-06,-50599197.0,-61555.200729927004
100,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/wroteMusicFor ?b'}),261102.0,22379.0,1274.0,0.004879319193265467,2.1803115390613822e-07,-5843200384.0,-22487.724787166895
101,frozenset({'?a http://example.com/wroteMusicFor ?b'}),frozenset({'?a http://example.com/created ?b'}),22379.0,261102.0,1274.0,0.0569283703472005,2.1803115390613822e-07,-5843200384.0,-276862.3207296849
102,frozenset({'?a http://example.com/directed ?b'}),"frozenset({('?a http://example.com/created ?b', '?a http://example.com/wroteMusicFor ?b')})",39686.0,1274.0,179.0,0.004510406692536411,3.540350622085095e-06,-50559785.0,-1278.767762674969
103,"frozenset({('?a http://example.com/created ?b', '?a http://example.com/wroteMusicFor ?b')})",frozenset({'?a http://example.com/directed ?b'}),1274.0,39686.0,179.0,0.14050235478806908,3.540350622085095e-06,-50559785.0,-46172.31963470319
104,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),45021.0,42044.0,1235.0,0.027431643011039293,6.524508374807176e-07,-1892861689.0,-43228.83805325903
105,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),42044.0,45021.0,1235.0,0.02937398915421939,6.524508374807176e-07,-1892861689.0,-46382.437207478746
106,frozenset({'?b http://example.com/isLocatedIn ?a'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),1180578.0,1180578.0,1866.0,0.0015805817150582172,1.3388202347140276e-09,-1393764412218.0,-1182445.9524514894
107,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?b http://example.com/isLocatedIn ?a'}),1180578.0,1180578.0,1866.0,0.0015805817150582172,1.3388202347140276e-09,-1393764412218.0,-1182445.9524514894
108,frozenset({'?a http://example.com/owns.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLocatedIn ?b'}),11804.0,1180578.0,1229.0,0.10411724839037614,8.819175724973373e-08,-13935541483.0,-1317780.7005200947
109,frozenset({'?a http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/owns.http://example.com/isLocatedIn ?b'}),1180578.0,11804.0,1229.0,0.001041015502575857,8.819175724973373e-08,-13935541483.0,-11815.299910374282
110,frozenset({'?b http://example.com/isLocatedIn ?a'}),frozenset({'?a http://example.com/owns.http://example.com/isLocatedIn ?b'}),1180578.0,11804.0,303.0,0.00025665394408501597,2.1742963748307012e-08,-13935542409.0,-11806.030064179959
111,frozenset({'?a http://example.com/owns.http://example.com/isLocatedIn ?b'}),frozenset({'?b http://example.com/isLocatedIn ?a'}),11804.0,1180578.0,303.0,0.025669264656048796,2.1742963748307012e-08,-13935542409.0,-1211679.932875402
112,frozenset({'?a http://example.com/hasCapital ?b'}),frozenset({'?b http://example.com/isLocatedIn ?a'}),1822.0,1180578.0,580.0,0.31833150384193193,2.6964038279718234e-07,-2151012536.0,-1731893.1513687598
113,frozenset({'?b http://example.com/isLocatedIn ?a'}),frozenset({'?a http://example.com/hasCapital ?b'}),1180578.0,1822.0,580.0,0.0004912847774564662,2.6964038279718234e-07,-2151012536.0,-1821.8950693136767
114,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/diedIn ?b'}),45021.0,2209.0,202.0,0.0044867950511983294,2.0311430743315208e-06,-99451187.0,-2217.9514937861177
115,frozenset({'?a http://example.com/hasChild.http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),2209.0,45021.0,202.0,0.09144409234947941,2.031143074331521e-06,-99451187.0,-49551.16093672147
116,frozenset({'?a http://example.com/isCitizenOf.http://example.com/dealsWith ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),140965.0,29916.0,155.0,0.0010995637214911503,3.675503815654333e-08,-4217108785.0,-29947.929656984586
117,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/dealsWith ?b'}),29916.0,140965.0,155.0,0.005181173953737131,3.6755038156543335e-08,-4217108785.0,-141698.16283055005
118,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isLeaderOf.http://example.com/isLocatedIn ?b'}),29916.0,11175.0,493.0,0.016479475865757456,1.4746734555487655e-06,-334310807.0,-11361.227067260306
119,frozenset({'?a http://example.com/isLeaderOf.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),11175.0,29916.0,493.0,0.044116331096196865,1.4746734555487653e-06,-334310807.0,-31295.64922299195
